valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,TI,canton,all,agegroup_food,all,all,66,352181,18.74,NA,71.7,NA,7,NA,NA,NA,NA,TRUE
cases,2021,year,UR,canton,all,agegroup_food,all,all,3,37047,8.1,NA,3.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2021,year,VD,canton,all,agegroup_food,all,all,141,822968,17.13,NA,130.3,NA,15,NA,NA,NA,NA,TRUE
cases,2021,year,VS,canton,all,agegroup_food,all,all,34,353209,9.63,NA,36.7,NA,3.6,NA,NA,NA,NA,TRUE
cases,2021,year,ZG,canton,all,agegroup_food,all,all,27,129787,20.8,NA,15.7,NA,2.9,NA,NA,NA,NA,TRUE
cases,2021,year,ZH,canton,all,agegroup_food,all,all,129,1564662,8.24,NA,113,NA,13.7,NA,NA,NA,NA,TRUE
cases,2022,year,AG,canton,all,agegroup_food,all,all,80,711232,11.25,NA,57.7,NA,6.7,NA,NA,NA,NA,TRUE
cases,2022,year,AI,canton,all,agegroup_food,all,all,3,16416,18.27,NA,1.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2022,year,AR,canton,all,agegroup_food,all,all,7,55759,12.55,NA,5,NA,0.6,NA,NA,NA,NA,TRUE
cases,2022,year,BE,canton,all,agegroup_food,all,all,138,1051437,13.12,NA,101.3,NA,11.5,NA,NA,NA,NA,TRUE
cases,2022,year,BL,canton,all,agegroup_food,all,all,43,294417,14.61,NA,35.3,NA,3.6,NA,NA,NA,NA,TRUE
cases,2022,year,BS,canton,all,agegroup_food,all,all,23,196786,11.69,NA,20.3,NA,1.9,NA,NA,NA,NA,TRUE
cases,2022,year,CH,country,all,agegroup_food,all,all,1201,8815385,13.62,NA,944.7,NA,99.7,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,all,1205,8855062,13.61,NA,950.3,rising,100,258,2.82,26.1,939.8,TRUE
cases,2022,year,FL,country,all,agegroup_food,all,all,4,39677,10.08,NA,5.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,FR,canton,all,agegroup_food,all,all,50,334465,14.95,NA,47.3,NA,4.2,NA,NA,NA,NA,TRUE
cases,2022,year,GE,canton,all,agegroup_food,all,all,102,514114,19.84,NA,74.3,NA,8.5,NA,NA,NA,NA,TRUE
cases,2022,year,GL,canton,all,agegroup_food,all,all,12,41471,28.94,NA,7,NA,1,NA,NA,NA,NA,TRUE
cases,2022,year,GR,canton,all,agegroup_food,all,all,36,202538,17.77,NA,22.3,NA,3,NA,NA,NA,NA,TRUE
cases,2022,year,JU,canton,all,agegroup_food,all,all,9,73865,12.18,NA,7.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2022,year,LU,canton,all,agegroup_food,all,all,53,424851,12.47,NA,47.3,NA,4.4,NA,NA,NA,NA,TRUE
cases,2022,year,NE,canton,all,agegroup_food,all,all,15,176571,8.5,NA,14,NA,1.2,NA,NA,NA,NA,TRUE
cases,2022,year,NW,canton,all,agegroup_food,all,all,2,44420,4.5,NA,3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2022,year,OW,canton,all,agegroup_food,all,all,6,38700,15.5,NA,5,NA,0.5,NA,NA,NA,NA,TRUE
cases,2022,year,SG,canton,all,agegroup_food,all,all,49,525967,9.32,NA,33,NA,4.1,NA,NA,NA,NA,TRUE
cases,2022,year,SH,canton,all,agegroup_food,all,all,15,85214,17.6,NA,14.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2022,year,SO,canton,all,agegroup_food,all,all,36,282408,12.75,NA,25.3,NA,3,NA,NA,NA,NA,TRUE
cases,2022,year,SZ,canton,all,agegroup_food,all,all,17,164920,10.31,NA,19.7,NA,1.4,NA,NA,NA,NA,TRUE
cases,2022,year,TG,canton,all,agegroup_food,all,all,19,289650,6.56,NA,12,NA,1.6,NA,NA,NA,NA,TRUE
cases,2022,year,TI,canton,all,agegroup_food,all,all,91,354023,25.7,NA,72,NA,7.6,NA,NA,NA,NA,TRUE
cases,2022,year,UR,canton,all,agegroup_food,all,all,4,37317,10.72,NA,2.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,VD,canton,all,agegroup_food,all,all,161,830431,19.39,NA,133.3,NA,13.4,NA,NA,NA,NA,TRUE
cases,2022,year,VS,canton,all,agegroup_food,all,all,45,357282,12.6,NA,35.7,NA,3.7,NA,NA,NA,NA,TRUE
cases,2022,year,ZG,canton,all,agegroup_food,all,all,17,131164,12.96,NA,18,NA,1.4,NA,NA,NA,NA,TRUE
cases,2022,year,ZH,canton,all,agegroup_food,all,all,168,1579967,10.63,NA,130,NA,14,NA,NA,NA,NA,TRUE
cases,2023,year,AG,canton,all,agegroup_food,all,all,84,726894,11.56,NA,72.3,NA,6.8,NA,NA,NA,NA,TRUE
cases,2023,year,AI,canton,all,agegroup_food,all,all,1,16585,6.03,NA,1.7,NA,0.1,NA,NA,NA,NA,TRUE
cases,2023,year,AR,canton,all,agegroup_food,all,all,7,56495,12.39,NA,7.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2023,year,BE,canton,all,agegroup_food,all,all,148,1063533,13.92,NA,125.7,NA,12,NA,NA,NA,NA,TRUE
cases,2023,year,BL,canton,all,agegroup_food,all,all,51,298837,17.07,NA,41,NA,4.1,NA,NA,NA,NA,TRUE
cases,2023,year,BS,canton,all,agegroup_food,all,all,28,200031,14,NA,26.7,NA,2.3,NA,NA,NA,NA,TRUE
cases,2023,year,CH,country,all,agegroup_food,all,all,1229,8962258,13.71,NA,1123.3,NA,99.2,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,all,1239,9002273,13.76,NA,1130.3,rising,100,34,0.15,1.1,1012,TRUE
cases,2023,year,FL,country,all,agegroup_food,all,all,10,40015,24.99,NA,7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2023,year,FR,canton,all,agegroup_food,all,all,55,341537,16.1,NA,49.7,NA,4.5,NA,NA,NA,NA,TRUE
cases,2023,year,GE,canton,all,agegroup_food,all,all,96,524410,18.31,NA,87.7,NA,7.8,NA,NA,NA,NA,TRUE
cases,2023,year,GL,canton,all,agegroup_food,all,all,4,42056,9.51,NA,7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,GR,canton,all,agegroup_food,all,all,26,204888,12.69,NA,26,NA,2.1,NA,NA,NA,NA,TRUE
cases,2023,year,JU,canton,all,agegroup_food,all,all,9,74548,12.07,NA,8,NA,0.7,NA,NA,NA,NA,TRUE
cases,2023,year,LU,canton,all,agegroup_food,all,all,56,432744,12.94,NA,50,NA,4.6,NA,NA,NA,NA,TRUE
cases,2023,year,NE,canton,all,agegroup_food,all,all,23,178291,12.9,NA,19,NA,1.9,NA,NA,NA,NA,TRUE
cases,2023,year,NW,canton,all,agegroup_food,all,all,4,45016,8.89,NA,3.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,OW,canton,all,agegroup_food,all,all,3,39272,7.64,NA,4.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2023,year,SG,canton,all,agegroup_food,all,all,43,535114,8.04,NA,43,NA,3.5,NA,NA,NA,NA,TRUE
cases,2023,year,SH,canton,all,agegroup_food,all,all,17,87111,19.52,NA,17.3,NA,1.4,NA,NA,NA,NA,TRUE
cases,2023,year,SO,canton,all,agegroup_food,all,all,25,286844,8.72,NA,29.3,NA,2,NA,NA,NA,NA,TRUE
cases,2023,year,SZ,canton,all,agegroup_food,all,all,23,167403,13.74,NA,23,NA,1.9,NA,NA,NA,NA,TRUE
cases,2023,year,TG,canton,all,agegroup_food,all,all,25,295220,8.47,NA,18.3,NA,2,NA,NA,NA,NA,TRUE
cases,2023,year,TI,canton,all,agegroup_food,all,all,91,357720,25.44,NA,82.7,NA,7.4,NA,NA,NA,NA,TRUE
cases,2023,year,UR,canton,all,agegroup_food,all,all,7,37931,18.45,NA,4.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2023,year,VD,canton,all,agegroup_food,all,all,158,845870,18.68,NA,153.3,NA,12.9,NA,NA,NA,NA,TRUE
cases,2023,year,VS,canton,all,agegroup_food,all,all,41,365844,11.21,NA,40,NA,3.3,NA,NA,NA,NA,TRUE
cases,2023,year,ZG,canton,all,agegroup_food,all,all,22,132556,16.6,NA,22,NA,1.8,NA,NA,NA,NA,TRUE
cases,2023,year,ZH,canton,all,agegroup_food,all,all,182,1605508,11.34,NA,159.7,NA,14.8,NA,NA,NA,NA,TRUE
cases,2024,year,AG,canton,all,agegroup_food,all,all,71,735808,9.65,NA,78.3,NA,5.1,NA,NA,NA,NA,TRUE
cases,2024,year,AI,canton,all,agegroup_food,all,all,5,16733,29.88,NA,3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2024,year,AR,canton,all,agegroup_food,all,all,6,56705,10.58,NA,6.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2024,year,BE,canton,all,agegroup_food,all,all,147,1071216,13.72,NA,144.3,NA,10.6,NA,NA,NA,NA,TRUE
cases,2024,year,BL,canton,all,agegroup_food,all,all,50,301323,16.59,NA,48,NA,3.6,NA,NA,NA,NA,TRUE
cases,2024,year,BS,canton,all,agegroup_food,all,all,35,201384,17.38,NA,28.7,NA,2.5,NA,NA,NA,NA,TRUE
cases,2024,year,CH,country,all,agegroup_food,all,all,1387,9051029,15.32,NA,1272.3,NA,99.6,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,all,1392,9091915,15.31,NA,1278.7,rising,100,153,1.55,11.3,1096.4,TRUE
cases,2024,year,FL,country,all,agegroup_food,all,all,5,40886,12.23,NA,6.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2024,year,FR,canton,all,agegroup_food,all,all,59,346674,17.02,NA,54.7,NA,4.3,NA,NA,NA,NA,TRUE
cases,2024,year,GE,canton,all,agegroup_food,all,all,111,531102,20.9,NA,103,NA,8,NA,NA,NA,NA,TRUE
cases,2024,year,GL,canton,all,agegroup_food,all,all,3,42371,7.08,NA,6.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,GR,canton,all,agegroup_food,all,all,34,206138,16.49,NA,32,NA,2.5,NA,NA,NA,NA,TRUE
cases,2024,year,JU,canton,all,agegroup_food,all,all,11,74840,14.7,NA,9.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2024,year,LU,canton,all,agegroup_food,all,all,67,437944,15.3,NA,58.7,NA,4.8,NA,NA,NA,NA,TRUE
cases,2024,year,NE,canton,all,agegroup_food,all,all,16,179518,8.91,NA,18,NA,1.2,NA,NA,NA,NA,TRUE
cases,2024,year,NW,canton,all,agegroup_food,all,all,5,45345,11.03,NA,3.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2024,year,OW,canton,all,agegroup_food,all,all,5,39662,12.61,NA,4.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2024,year,SG,canton,all,agegroup_food,all,all,50,540036,9.26,NA,47.3,NA,3.6,NA,NA,NA,NA,TRUE
cases,2024,year,SH,canton,all,agegroup_food,all,all,12,88667,13.53,NA,14.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2024,year,SO,canton,all,agegroup_food,all,all,32,289792,11.04,NA,31,NA,2.3,NA,NA,NA,NA,TRUE
cases,2024,year,SZ,canton,all,agegroup_food,all,all,30,168931,17.76,NA,23.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2024,year,TG,canton,all,agegroup_food,all,all,23,299509,7.68,NA,22.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2024,year,TI,canton,all,agegroup_food,all,all,119,358903,33.16,NA,100.3,NA,8.6,NA,NA,NA,NA,TRUE
cases,2024,year,UR,canton,all,agegroup_food,all,all,8,38275,20.9,NA,6.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2024,year,VD,canton,all,agegroup_food,all,all,183,855106,21.4,NA,167.3,NA,13.2,NA,NA,NA,NA,TRUE
cases,2024,year,VS,canton,all,agegroup_food,all,all,57,371288,15.35,NA,47.7,NA,4.1,NA,NA,NA,NA,TRUE
cases,2024,year,ZG,canton,all,agegroup_food,all,all,23,133739,17.2,NA,20.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2024,year,ZH,canton,all,agegroup_food,all,all,225,1620020,13.89,NA,191.7,NA,16.2,NA,NA,NA,NA,TRUE
cases,2025,year,AG,canton,all,agegroup_food,all,all,81,735808,11.01,NA,78.7,NA,5.6,NA,NA,NA,NA,TRUE
cases,2025,year,AI,canton,all,agegroup_food,all,all,1,16733,5.98,NA,2.3,NA,0.1,NA,NA,NA,NA,TRUE
cases,2025,year,AR,canton,all,agegroup_food,all,all,3,56705,5.29,NA,5.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2025,year,BE,canton,all,agegroup_food,all,all,183,1071216,17.08,NA,159.3,NA,12.7,NA,NA,NA,NA,TRUE
cases,2025,year,BL,canton,all,agegroup_food,all,all,58,301323,19.25,NA,53,NA,4,NA,NA,NA,NA,TRUE
cases,2025,year,BS,canton,all,agegroup_food,all,all,31,201384,15.39,NA,31.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2025,year,CH,country,all,agegroup_food,all,all,1441,9051029,15.92,NA,1352.3,NA,99.7,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,all,1446,9091915,15.9,NA,1359,rising,100,54,0.59,3.9,1245.8,TRUE
cases,2025,year,FL,country,all,agegroup_food,all,all,5,40886,12.23,NA,6.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2025,year,FR,canton,all,agegroup_food,all,all,57,346674,16.44,NA,57,NA,4,NA,NA,NA,NA,TRUE
cases,2025,year,GE,canton,all,agegroup_food,all,all,113,531102,21.28,NA,106.7,NA,7.8,NA,NA,NA,NA,TRUE
cases,2025,year,GL,canton,all,agegroup_food,all,all,7,42371,16.52,NA,4.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2025,year,GR,canton,all,agegroup_food,all,all,35,206138,16.98,NA,31.7,NA,2.4,NA,NA,NA,NA,TRUE
cases,2025,year,JU,canton,all,agegroup_food,all,all,16,74840,21.38,NA,12,NA,1.1,NA,NA,NA,NA,TRUE
cases,2025,year,LU,canton,all,agegroup_food,all,all,48,437944,10.96,NA,57,NA,3.3,NA,NA,NA,NA,TRUE
cases,2025,year,NE,canton,all,agegroup_food,all,all,18,179518,10.03,NA,19,NA,1.2,NA,NA,NA,NA,TRUE
cases,2025,year,NW,canton,all,agegroup_food,all,all,2,45345,4.41,NA,3.7,NA,0.1,NA,NA,NA,NA,TRUE
cases,2025,year,OW,canton,all,agegroup_food,all,all,8,39662,20.17,NA,5.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,SG,canton,all,agegroup_food,all,all,41,540036,7.59,NA,44.7,NA,2.8,NA,NA,NA,NA,TRUE
cases,2025,year,SH,canton,all,agegroup_food,all,all,9,88667,10.15,NA,12.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,SO,canton,all,agegroup_food,all,all,36,289792,12.42,NA,31,NA,2.5,NA,NA,NA,NA,TRUE
cases,2025,year,SZ,canton,all,agegroup_food,all,all,33,168931,19.53,NA,28.7,NA,2.3,NA,NA,NA,NA,TRUE
cases,2025,year,TG,canton,all,agegroup_food,all,all,19,299509,6.34,NA,22.3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,TI,canton,all,agegroup_food,all,all,96,358903,26.75,NA,102,NA,6.7,NA,NA,NA,NA,TRUE
cases,2025,year,UR,canton,all,agegroup_food,all,all,6,38275,15.68,NA,7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,VD,canton,all,agegroup_food,all,all,196,855106,22.92,NA,179,NA,13.6,NA,NA,NA,NA,TRUE
cases,2025,year,VS,canton,all,agegroup_food,all,all,81,371288,21.82,NA,59.7,NA,5.6,NA,NA,NA,NA,TRUE
cases,2025,year,ZG,canton,all,agegroup_food,all,all,23,133739,17.2,NA,22.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2025,year,ZH,canton,all,agegroup_food,all,all,240,1620020,14.81,NA,215.7,NA,16.7,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,hus,11,8176573,0.13,NA,NA,NA,13.3,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,non-hus,72,8176573,0.88,NA,NA,NA,86.7,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,hus,11,8274608,0.13,NA,NA,NA,8.8,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,non-hus,114,8274608,1.38,NA,NA,NA,91.2,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,hus,14,8362816,0.17,NA,12,NA,4.5,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,non-hus,294,8362816,3.52,NA,160,NA,95.5,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,hus,16,8457360,0.19,NA,13.7,NA,3.1,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,non-hus,494,8457360,5.84,NA,300.7,NA,96.9,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,hus,19,8522244,0.22,NA,16.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,non-hus,702,8522244,8.24,NA,496.7,NA,97.4,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,hus,23,8582905,0.27,NA,19.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,non-hus,855,8582905,9.96,NA,683.7,NA,97.4,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,hus,20,8644780,0.23,NA,20.7,NA,2.1,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,non-hus,950,8644780,10.99,NA,835.7,NA,97.9,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_food,all,hus,18,8709355,0.21,NA,20.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_food,all,non-hus,681,8709355,7.82,NA,828.7,NA,97.4,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,hus,29,8778099,0.33,NA,22.3,NA,3.1,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,non-hus,918,8778099,10.46,NA,849.7,NA,96.9,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,hus,24,8855062,0.27,NA,23.7,NA,2,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1181,8855062,13.34,NA,926.7,NA,98,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,hus,22,9002273,0.24,NA,25,NA,1.8,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1217,9002273,13.52,NA,1105.3,NA,98.2,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,hus,24,9091915,0.26,NA,23.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1368,9091915,15.05,NA,1255.3,NA,98.3,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,hus,23,9091915,0.25,NA,23,NA,1.6,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,non-hus,1423,9091915,15.65,NA,1336,NA,98.4,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,0 - 16,agegroup_food,all,all,NA,NA,9.62,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,17 - 24,agegroup_food,all,all,NA,NA,6.17,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,25 - 44,agegroup_food,all,all,NA,NA,5.39,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,45 - 64,agegroup_food,all,all,NA,NA,5.73,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,65+,agegroup_food,all,all,NA,NA,11.69,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,unknown,agegroup_food,all,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,0 - 16,agegroup_food,all,all,NA,NA,10.87,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,17 - 24,agegroup_food,all,all,NA,NA,7.45,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,25 - 44,agegroup_food,all,all,NA,NA,6.33,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,45 - 64,agegroup_food,all,all,NA,NA,6.82,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,65+,agegroup_food,all,all,NA,NA,13.72,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,unknown,agegroup_food,all,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,0 - 16,agegroup_food,all,all,NA,NA,12.28,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,17 - 24,agegroup_food,all,all,NA,NA,8.85,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,25 - 44,agegroup_food,all,all,NA,NA,7.42,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,45 - 64,agegroup_food,all,all,NA,NA,7.83,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,65+,agegroup_food,all,all,NA,NA,15.99,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,unknown,agegroup_food,all,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,0 - 16,agegroup_food,all,all,NA,NA,13.23,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,17 - 24,agegroup_food,all,all,NA,NA,10.14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,25 - 44,agegroup_food,all,all,NA,NA,8.34,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,45 - 64,agegroup_food,all,all,NA,NA,8.99,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,65+,agegroup_food,all,all,NA,NA,17.91,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,unknown,agegroup_food,all,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,female,all,3600,NA,NA,NA,NA,NA,55.8,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,male,all,2843,NA,NA,NA,NA,NA,44.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,unknown,all,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,female,all,4228,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,male,all,3369,NA,NA,NA,NA,NA,44.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,unknown,all,5,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,female,all,4931,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,male,all,3928,NA,NA,NA,NA,NA,44.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,unknown,all,10,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,female,all,5569,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,male,all,4427,NA,NA,NA,NA,NA,44.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,unknown,all,11,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
