valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2022,year,TI,canton,all,agegroup_food,all,7,354023,1.98,NA,4.7,NA,3.6,NA,NA,NA,NA,TRUE
cases,2022,year,UR,canton,all,agegroup_food,all,1,37317,2.68,NA,0.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2022,year,VD,canton,all,agegroup_food,all,41,830431,4.94,NA,21.7,NA,21.4,NA,NA,NA,NA,TRUE
cases,2022,year,VS,canton,all,agegroup_food,all,6,357282,1.68,NA,3.7,NA,3.1,NA,NA,NA,NA,TRUE
cases,2022,year,ZG,canton,all,agegroup_food,all,4,131164,3.05,NA,2,NA,2.1,NA,NA,NA,NA,TRUE
cases,2022,year,ZH,canton,all,agegroup_food,all,32,1579967,2.03,NA,22.7,NA,16.7,NA,NA,NA,NA,TRUE
cases,2023,year,AG,canton,all,agegroup_food,all,10,726894,1.38,NA,6.7,NA,5.3,NA,NA,NA,NA,TRUE
cases,2023,year,AI,canton,all,agegroup_food,all,0,16585,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,AR,canton,all,agegroup_food,all,1,56495,1.77,NA,0.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2023,year,BE,canton,all,agegroup_food,all,18,1063533,1.69,NA,10.7,NA,9.5,NA,NA,NA,NA,TRUE
cases,2023,year,BL,canton,all,agegroup_food,all,2,298837,0.67,NA,3,NA,1.1,NA,NA,NA,NA,TRUE
cases,2023,year,BS,canton,all,agegroup_food,all,7,200031,3.5,NA,3.7,NA,3.7,NA,NA,NA,NA,TRUE
cases,2023,year,CH,country,all,agegroup_food,all,189,8962258,2.11,NA,160,NA,100,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_food,all,189,9002273,2.1,NA,160,rising,100,-3,-0.07,-3.2,150.4,TRUE
cases,2023,year,FL,country,all,agegroup_food,all,0,40015,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,FR,canton,all,agegroup_food,all,7,341537,2.05,NA,4.3,NA,3.7,NA,NA,NA,NA,TRUE
cases,2023,year,GE,canton,all,agegroup_food,all,28,524410,5.34,NA,23.7,NA,14.8,NA,NA,NA,NA,TRUE
cases,2023,year,GL,canton,all,agegroup_food,all,0,42056,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,GR,canton,all,agegroup_food,all,2,204888,0.98,NA,2.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2023,year,JU,canton,all,agegroup_food,all,3,74548,4.02,NA,1,NA,1.6,NA,NA,NA,NA,TRUE
cases,2023,year,LU,canton,all,agegroup_food,all,7,432744,1.62,NA,6.3,NA,3.7,NA,NA,NA,NA,TRUE
cases,2023,year,NE,canton,all,agegroup_food,all,3,178291,1.68,NA,6.3,NA,1.6,NA,NA,NA,NA,TRUE
cases,2023,year,NW,canton,all,agegroup_food,all,1,45016,2.22,NA,1,NA,0.5,NA,NA,NA,NA,TRUE
cases,2023,year,OW,canton,all,agegroup_food,all,0,39272,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,SG,canton,all,agegroup_food,all,6,535114,1.12,NA,4.7,NA,3.2,NA,NA,NA,NA,TRUE
cases,2023,year,SH,canton,all,agegroup_food,all,0,87111,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,SO,canton,all,agegroup_food,all,1,286844,0.35,NA,2.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2023,year,SZ,canton,all,agegroup_food,all,1,167403,0.6,NA,2.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2023,year,TG,canton,all,agegroup_food,all,7,295220,2.37,NA,4.3,NA,3.7,NA,NA,NA,NA,TRUE
cases,2023,year,TI,canton,all,agegroup_food,all,10,357720,2.8,NA,6.3,NA,5.3,NA,NA,NA,NA,TRUE
cases,2023,year,UR,canton,all,agegroup_food,all,0,37931,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,VD,canton,all,agegroup_food,all,35,845870,4.14,NA,32,NA,18.5,NA,NA,NA,NA,TRUE
cases,2023,year,VS,canton,all,agegroup_food,all,9,365844,2.46,NA,5.3,NA,4.8,NA,NA,NA,NA,TRUE
cases,2023,year,ZG,canton,all,agegroup_food,all,6,132556,4.53,NA,3.7,NA,3.2,NA,NA,NA,NA,TRUE
cases,2023,year,ZH,canton,all,agegroup_food,all,25,1605508,1.56,NA,26.3,NA,13.2,NA,NA,NA,NA,TRUE
cases,2024,year,AG,canton,all,agegroup_food,all,1,735808,0.14,NA,5,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,AI,canton,all,agegroup_food,all,0,16733,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,AR,canton,all,agegroup_food,all,0,56705,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,BE,canton,all,agegroup_food,all,22,1071216,2.05,NA,16,NA,11.1,NA,NA,NA,NA,TRUE
cases,2024,year,BL,canton,all,agegroup_food,all,3,301323,1,NA,3.7,NA,1.5,NA,NA,NA,NA,TRUE
cases,2024,year,BS,canton,all,agegroup_food,all,7,201384,3.48,NA,5,NA,3.5,NA,NA,NA,NA,TRUE
cases,2024,year,CH,country,all,agegroup_food,all,199,9051029,2.2,NA,193.3,NA,98.5,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_food,all,202,9091915,2.22,NA,194.3,stagnant,100,13,0.12,5.7,148,TRUE
cases,2024,year,FL,country,all,agegroup_food,all,3,40886,7.34,NA,1,NA,1.5,NA,NA,NA,NA,TRUE
cases,2024,year,FR,canton,all,agegroup_food,all,9,346674,2.6,NA,7,NA,4.5,NA,NA,NA,NA,TRUE
cases,2024,year,GE,canton,all,agegroup_food,all,22,531102,4.14,NA,24.7,NA,11.1,NA,NA,NA,NA,TRUE
cases,2024,year,GL,canton,all,agegroup_food,all,1,42371,2.36,NA,0.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,GR,canton,all,agegroup_food,all,2,206138,0.97,NA,3.3,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,JU,canton,all,agegroup_food,all,0,74840,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,LU,canton,all,agegroup_food,all,10,437944,2.28,NA,9.3,NA,5,NA,NA,NA,NA,TRUE
cases,2024,year,NE,canton,all,agegroup_food,all,10,179518,5.57,NA,8.3,NA,5,NA,NA,NA,NA,TRUE
cases,2024,year,NW,canton,all,agegroup_food,all,0,45345,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,OW,canton,all,agegroup_food,all,0,39662,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,SG,canton,all,agegroup_food,all,4,540036,0.74,NA,5.3,NA,2,NA,NA,NA,NA,TRUE
cases,2024,year,SH,canton,all,agegroup_food,all,0,88667,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,SO,canton,all,agegroup_food,all,5,289792,1.73,NA,3.7,NA,2.5,NA,NA,NA,NA,TRUE
cases,2024,year,SZ,canton,all,agegroup_food,all,3,168931,1.78,NA,3,NA,1.5,NA,NA,NA,NA,TRUE
cases,2024,year,TG,canton,all,agegroup_food,all,1,299509,0.33,NA,4,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,TI,canton,all,agegroup_food,all,12,358903,3.34,NA,9.7,NA,6,NA,NA,NA,NA,TRUE
cases,2024,year,UR,canton,all,agegroup_food,all,1,38275,2.61,NA,0.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,VD,canton,all,agegroup_food,all,30,855106,3.51,NA,35.3,NA,15.1,NA,NA,NA,NA,TRUE
cases,2024,year,VS,canton,all,agegroup_food,all,3,371288,0.81,NA,6,NA,1.5,NA,NA,NA,NA,TRUE
cases,2024,year,ZG,canton,all,agegroup_food,all,4,133739,2.99,NA,4.7,NA,2,NA,NA,NA,NA,TRUE
cases,2024,year,ZH,canton,all,agegroup_food,all,49,1620020,3.02,NA,35.3,NA,24.6,NA,NA,NA,NA,TRUE
cases,2025,year,AG,canton,all,agegroup_food,all,14,735808,1.9,NA,8.3,NA,6,NA,NA,NA,NA,TRUE
cases,2025,year,AI,canton,all,agegroup_food,all,1,16733,5.98,NA,0.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,AR,canton,all,agegroup_food,all,1,56705,1.76,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,BE,canton,all,agegroup_food,all,20,1071216,1.87,NA,20,NA,8.6,NA,NA,NA,NA,TRUE
cases,2025,year,BL,canton,all,agegroup_food,all,3,301323,1,NA,2.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,BS,canton,all,agegroup_food,all,5,201384,2.48,NA,6.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2025,year,CH,country,all,agegroup_food,all,232,9051029,2.56,NA,206.7,NA,100,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_food,all,232,9091915,2.55,NA,207.7,rising,100,30,0.33,14.9,182.8,TRUE
cases,2025,year,FL,country,all,agegroup_food,all,0,40886,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,FR,canton,all,agegroup_food,all,16,346674,4.62,NA,10.7,NA,6.9,NA,NA,NA,NA,TRUE
cases,2025,year,GE,canton,all,agegroup_food,all,39,531102,7.34,NA,29.7,NA,16.8,NA,NA,NA,NA,TRUE
cases,2025,year,GL,canton,all,agegroup_food,all,0,42371,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,GR,canton,all,agegroup_food,all,4,206138,1.94,NA,2.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2025,year,JU,canton,all,agegroup_food,all,0,74840,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,LU,canton,all,agegroup_food,all,11,437944,2.51,NA,9.3,NA,4.7,NA,NA,NA,NA,TRUE
cases,2025,year,NE,canton,all,agegroup_food,all,9,179518,5.01,NA,7.3,NA,3.9,NA,NA,NA,NA,TRUE
cases,2025,year,NW,canton,all,agegroup_food,all,0,45345,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,OW,canton,all,agegroup_food,all,2,39662,5.04,NA,0.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2025,year,SG,canton,all,agegroup_food,all,0,540036,0,NA,3.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,SH,canton,all,agegroup_food,all,0,88667,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,SO,canton,all,agegroup_food,all,3,289792,1.04,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,SZ,canton,all,agegroup_food,all,6,168931,3.55,NA,3.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2025,year,TG,canton,all,agegroup_food,all,2,299509,0.67,NA,3.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2025,year,TI,canton,all,agegroup_food,all,8,358903,2.23,NA,10,NA,3.4,NA,NA,NA,NA,TRUE
cases,2025,year,UR,canton,all,agegroup_food,all,0,38275,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,VD,canton,all,agegroup_food,all,37,855106,4.33,NA,34,NA,15.9,NA,NA,NA,NA,TRUE
cases,2025,year,VS,canton,all,agegroup_food,all,10,371288,2.69,NA,7.3,NA,4.3,NA,NA,NA,NA,TRUE
cases,2025,year,ZG,canton,all,agegroup_food,all,4,133739,2.99,NA,4.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2025,year,ZH,canton,all,agegroup_food,all,37,1620020,2.28,NA,37,NA,15.9,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,0 - 16,agegroup_food,all,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,17 - 24,agegroup_food,all,NA,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,25 - 44,agegroup_food,all,NA,NA,2.82,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,45 - 64,agegroup_food,all,NA,NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,65+,agegroup_food,all,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,unknown,agegroup_food,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,0 - 16,agegroup_food,all,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,17 - 24,agegroup_food,all,NA,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,25 - 44,agegroup_food,all,NA,NA,2.94,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,45 - 64,agegroup_food,all,NA,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,65+,agegroup_food,all,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,unknown,agegroup_food,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,0 - 16,agegroup_food,all,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,17 - 24,agegroup_food,all,NA,NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,25 - 44,agegroup_food,all,NA,NA,3.11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,45 - 64,agegroup_food,all,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,65+,agegroup_food,all,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,unknown,agegroup_food,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,0 - 16,agegroup_food,all,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,17 - 24,agegroup_food,all,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,25 - 44,agegroup_food,all,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,45 - 64,agegroup_food,all,NA,NA,1.98,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,65+,agegroup_food,all,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,unknown,agegroup_food,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,female,704,NA,NA,NA,NA,NA,43.9,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,male,897,NA,NA,NA,NA,NA,55.9,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_food,unknown,3,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,female,695,NA,NA,NA,NA,NA,42.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,male,947,NA,NA,NA,NA,NA,57.5,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_food,unknown,4,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,female,723,NA,NA,NA,NA,NA,42.4,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,male,979,NA,NA,NA,NA,NA,57.5,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_food,unknown,2,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,female,748,NA,NA,NA,NA,NA,42.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,male,1007,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_food,unknown,2,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
